TF	eRegulon_name	is_extended	TF2G_sign	R2G_sign	Gene	n_regions	max_importance_x_rho	best_triplet_rank
Npas2	Npas2_direct_+/+	False	+	+	Zfp236	1	0.0064825085587861	15695
Npas2	Npas2_direct_+/+	False	+	+	Pde2a	1	0.0103176086972836	15725
Npas2	Npas2_direct_+/+	False	+	+	Eml4	1	0.0017751029427018	15727
Npas2	Npas2_direct_+/+	False	+	+	Lin54	1	0.0044026788755072	15768
Npas2	Npas2_direct_+/+	False	+	+	Spire1	1	0.0025911557809869	15801
Npas2	Npas2_direct_+/+	False	+	+	Ccnl2	1	0.0077423501494364	15861
Npas2	Npas2_direct_+/+	False	+	+	Unk	1	0.0017710347134801	15867
Npas2	Npas2_direct_+/+	False	+	+	Cep70	1	0.0129981167146284	15912
Npas2	Npas2_direct_+/+	False	+	+	Aopep	1	0.0127029914987956	15992
Npas2	Npas2_direct_+/+	False	+	+	Numbl	1	0.0102554177805265	16070
Npas2	Npas2_direct_+/+	False	+	+	Armc8	1	0.020214103718645	16077
Npas2	Npas2_direct_-/+	False	-	+	Actg1	1	0.0351462229638718	16090
Npas2	Npas2_direct_+/+	False	+	+	Ptch1	1	0.0038518057419434	16092
Npas2	Npas2_direct_+/+	False	+	+	Shc2	1	0.0040600731054952	16134
Npas2	Npas2_direct_+/+	False	+	+	Epb41l1	1	0.0075351198091142	16194
Npas2	Npas2_direct_-/+	False	-	+	Ppp1r14b	1	0.0266994336059256	16294
Npas2	Npas2_direct_+/+	False	+	+	Adcy2	1	0.037461242742653	16354
Npas2	Npas2_direct_+/+	False	+	+	Dpm1	1	0.0065766258164834	16434
Npas2	Npas2_direct_+/+	False	+	+	Camk2a	1	0.0183742201454368	16463
Npas2	Npas2_direct_+/+	False	+	+	Ttll4	1	0.0042879030190385	16761
Npas2	Npas2_direct_+/+	False	+	+	Ube2b	1	0.0144142509918254	16764
Npas2	Npas2_direct_+/+	False	+	+	Fam214a	1	0.0038017921137377	16808
Npas2	Npas2_direct_+/+	False	+	+	C1qtnf12	1	0.0014929714147056	16886
Npas2	Npas2_direct_+/+	False	+	+	Dnaaf5	1	0.0017690676802824	16906
Npas2	Npas2_direct_-/+	False	-	+	Atpif1	1	0.0159485023598625	16909
Npas2	Npas2_direct_+/+	False	+	+	Sergef	1	0.0015209126462931	16988
Npas2	Npas2_direct_+/+	False	+	+	Gm49380	1	0.0032661080889541	17181
Npas2	Npas2_direct_+/+	False	+	+	Klhl3	1	0.0129657325068809	17219
Npas2	Npas2_direct_-/+	False	-	+	Rplp0	1	0.0131845936053502	17505
Npas2	Npas2_direct_+/+	False	+	+	Stx4a	1	0.0022140345265216	17652
Npas2	Npas2_direct_+/+	False	+	+	Ralgapb	1	0.0016277579988067	17703
Npas2	Npas2_direct_+/+	False	+	+	Kcnab3	1	0.0011840526181442	17707
Npas2	Npas2_direct_+/+	False	+	+	Dbp	1	0.0007077334014496	17774
Npas2	Npas2_direct_-/+	False	-	+	Nt5dc2	1	0.0053295166502271	17789
Npas2	Npas2_direct_+/+	False	+	+	Mtmr12	1	0.0013791199057028	17849
Npas2	Npas2_direct_+/+	False	+	+	Mapk14	1	0.0118719788108404	17942
Npas2	Npas2_direct_+/+	False	+	+	Gpr107	1	0.0011345586253312	17953
Npas2	Npas2_direct_+/+	False	+	+	Ankrd16	1	0.004051826353685	18062
Npas2	Npas2_direct_-/+	False	-	+	Bax	1	0.0051365891996208	18103
Npas2	Npas2_direct_-/+	False	-	+	Adh5	1	0.0029189527232273	18178
Npas2	Npas2_direct_+/+	False	+	+	Mbnl2	1	0.0070253421849321	18202
Npas2	Npas2_direct_+/+	False	+	+	Gmeb2	1	0.0042025590616156	18379
Npas2	Npas2_direct_+/+	False	+	+	Ralgps1	1	0.0036728741144981	18435
Npas2	Npas2_direct_-/+	False	-	+	Ftl1	1	0.006085501951066	18436
Npas2	Npas2_direct_+/+	False	+	+	Tpra1	1	0.0013968890439837	18556
Npas2	Npas2_direct_+/+	False	+	+	Ggt7	1	0.0006746212434748	18569
Npas2	Npas2_direct_+/+	False	+	+	Ell	1	0.0002787930351801	18604
Npas2	Npas2_direct_+/+	False	+	+	Fnbp1	1	0.0005882697442792	18624
Npas2	Npas2_direct_+/+	False	+	+	Celf5	1	0.0011963479314677	18724
Npas2	Npas2_direct_+/+	False	+	+	Prkag1	1	0.0012061170695753	18832
Nr2c2	Nr2c2_extended_+/+	True	+	+	Fgfr2	1	0.0080304089430242	8388
Nr2c2	Nr2c2_extended_+/+	True	+	+	Dhx29	1	0.0104283492076712	9876
Nr2c2	Nr2c2_extended_+/+	True	+	+	Scn3a	1	0.0202200556520956	10185
Nr2c2	Nr2c2_extended_+/+	True	+	+	Brat1	1	0.0113407869985626	10250
Nr2c2	Nr2c2_extended_+/+	True	+	+	Ola1	1	0.0132167491842328	10770
Nr2c2	Nr2c2_extended_+/+	True	+	+	Rundc3b	1	0.0093026430113999	16632
Nr2c2	Nr2c2_extended_+/+	True	+	+	Senp6	1	0.042620796854314	18435
Nr2c2	Nr2c2_extended_+/+	True	+	+	Ocel1	1	0.00645513580382	21661
Nr2c2	Nr2c2_extended_+/+	True	+	+	Evl	1	0.0111741428431619	23251
Nr2c2	Nr2c2_extended_+/+	True	+	+	Rrnad1	1	0.0161100864301242	25308
Nr2c2	Nr2c2_extended_+/+	True	+	+	Colgalt1	1	0.0021096558149304	34119
Nr2f1	Nr2f1_direct_+/+	False	+	+	Pcsk6	1	0.0480463744127984	1515
Nr2f1	Nr2f1_direct_+/+	False	+	+	Ubb	1	0.004439734824505	2856
Nr2f1	Nr2f1_direct_+/+	False	+	+	Ehbp1l1	1	0.0019106556492301	2962
Nr2f1	Nr2f1_direct_+/+	False	+	+	Snrpa1	1	0.0154132802632069	4193
Nr2f1	Nr2f1_direct_+/+	False	+	+	Tbrg1	2	0.0040038636216357	4430
Nr2f1	Nr2f1_direct_+/+	False	+	+	Nop10	1	0.009106063005724	4726
Nr2f1	Nr2f1_direct_+/+	False	+	+	Dgcr6	1	0.000198200893087	4901
Nr2f1	Nr2f1_direct_+/+	False	+	+	Ranbp1	1	0.000744212295339	5104
Nr2f1	Nr2f1_direct_+/+	False	+	+	Rabac1	1	0.0015723023313547	5237
Nr2f1	Nr2f1_direct_+/+	False	+	+	Timm13	1	0.0005181026766889	5404
Nr2f1	Nr2f1_direct_+/+	False	+	+	Capn10	1	0.0064073704759387	5532
Nr2f1	Nr2f1_direct_+/+	False	+	+	Znrd2	1	0.0019335754840805	5636
Nr2f1	Nr2f1_direct_+/+	False	+	+	Wtip	1	0.0072904349989055	5852
Nr2f1	Nr2f1_direct_+/+	False	+	+	Ddx39	1	0.0010766073818211	6121
Nr2f1	Nr2f1_direct_+/+	False	+	+	Oaz1	1	0.0016489600861518	6264
Nr2f1	Nr2f1_direct_+/+	False	+	+	Ppp1ca	1	0.0015802128239775	6352
Nr2f1	Nr2f1_direct_+/+	False	+	+	Selenos	1	0.0111759902550263	6417
Nr2f1	Nr2f1_direct_+/+	False	+	+	Rxfp1	1	0.0112737003257398	6620
Nr2f1	Nr2f1_direct_+/+	False	+	+	Dctn2	1	0.0027509763539028	6817
Nr2f1	Nr2f1_direct_+/+	False	+	+	Lsm3	1	0.0039530318369096	7258
Nr2f1	Nr2f1_direct_+/+	False	+	+	Anapc16	1	0.0055606471312885	7313
Nr2f1	Nr2f1_direct_+/+	False	+	+	Kif3a	1	0.0178218417337338	7335
Nr2f1	Nr2f1_direct_+/+	False	+	+	Stoml1	1	0.0040571871785218	7530
Nr2f1	Nr2f1_direct_+/+	False	+	+	Ly6h	1	0.0140446208850744	7728
Nr2f1	Nr2f1_direct_+/+	False	+	+	Cox4i1	1	0.0008841268088322	8268
Nr2f1	Nr2f1_direct_+/+	False	+	+	Mydgf	1	0.0006595692985539	8304
Nr2f1	Nr2f1_direct_+/+	False	+	+	Eif3g	1	0.0022554803819411	8339
Nr2f1	Nr2f1_direct_+/+	False	+	+	Nacad	1	0.0027871787237685	8512
Nr2f1	Nr2f1_direct_+/+	False	+	+	Thop1	1	0.0028264153793557	9136
Nr2f1	Nr2f1_direct_+/+	False	+	+	Rab5if	1	0.0006951465761693	9177
Nr2f1	Nr2f1_direct_+/+	False	+	+	Map1lc3b	1	0.0040777451212452	9210
Nr2f1	Nr2f1_direct_+/+	False	+	+	Chchd1	1	0.0028271798150507	9893
Nr2f1	Nr2f1_direct_+/+	False	+	+	Grin2d	1	0.0020459051345333	9957
Nr2f1	Nr2f1_direct_+/+	False	+	+	Islr2	1	0.0054559215863139	9998
Nr2f1	Nr2f1_direct_+/+	False	+	+	Hif3a	1	0.005619191567593	10004
Nr2f1	Nr2f1_direct_+/+	False	+	+	Cyth2	1	0.0025588991902029	10015
Nr2f1	Nr2f1_direct_+/+	False	+	+	Atp5d	1	0.0019585881279736	10158
Nr2f1	Nr2f1_direct_+/+	False	+	+	Uqcrq	1	0.0054069107764421	10342
Nr2f1	Nr2f1_direct_+/+	False	+	+	Grwd1	1	0.0022750019262512	10408
Nr2f1	Nr2f1_direct_+/+	False	+	+	Gapdh	1	0.0066713418123812	10414
Nr2f1	Nr2f1_direct_+/+	False	+	+	Psmb3	1	0.0029908950699953	10546
Nr2f1	Nr2f1_direct_+/+	False	+	+	Tmem43	1	0.0035734489753409	10725
Nr2f1	Nr2f1_direct_+/+	False	+	+	Atp5e	1	0.0039371201066449	10842
Nr2f1	Nr2f1_direct_+/+	False	+	+	Ergic3	1	0.0028901740073017	10948
Nr2f1	Nr2f1_direct_+/+	False	+	+	Sdhb	1	0.0020197176246791	10992
Nr2f1	Nr2f1_direct_+/+	False	+	+	Uqcr11	1	0.0012581748060988	11230
Nr2f1	Nr2f1_direct_+/+	False	+	+	Nono	1	0.0016227214912999	11300
Nr2f1	Nr2f1_direct_+/+	False	+	+	Rasip1	1	0.0010632405293686	11561
Nr2f1	Nr2f1_direct_+/+	False	+	+	Romo1	1	0.0045788554834787	11797
Nr2f1	Nr2f1_direct_+/+	False	+	+	Atp13a2	1	0.0009200441165318	11893
Nr2f1	Nr2f1_direct_+/+	False	+	+	Emc10	1	0.0006313759271266	12102
Nr2f1	Nr2f1_direct_+/+	False	+	+	Dda1	1	0.0006775714981821	12689
Nr2f1	Nr2f1_direct_+/+	False	+	+	Idi1	1	0.002070193890286	12935
Nr2f1	Nr2f1_direct_+/+	False	+	+	Wdr83os	1	0.001827393212724	13333
Nr2f1	Nr2f1_direct_+/+	False	+	+	Hint1	1	0.0042805261900544	13453
Nr2f1	Nr2f1_direct_+/+	False	+	+	Hpca	1	0.004765554202158	15576
Nr2f1	Nr2f1_direct_+/+	False	+	+	Snrpc	1	0.002919779224805	15766
Nr2f1	Nr2f1_direct_+/+	False	+	+	Eef2	1	0.0045237200305501	15846
Nr2f1	Nr2f1_direct_+/+	False	+	+	Tle5	1	0.0003138972988454	16296
Nr2f1	Nr2f1_direct_+/+	False	+	+	Fkrp	1	0.0003866420080577	17113
Nr2f1	Nr2f1_direct_+/+	False	+	+	Pin1	1	0.000780456667256	17870
Nr2f1	Nr2f1_direct_+/+	False	+	+	Dnpep	1	0.0004846939821454	18005
Nr3c1	Nr3c1_direct_+/+	False	+	+	Gm11549	2	0.01772835285325	814
Nr3c1	Nr3c1_direct_+/+	False	+	+	Bbs7	1	0.0119457814383342	866
Nr3c1	Nr3c1_direct_+/+	False	+	+	Negr1	1	0.0051997418123789	1179
Nr3c1	Nr3c1_direct_+/+	False	+	+	Slc4a4	1	0.1185688956638733	1360
Nr3c1	Nr3c1_direct_+/+	False	+	+	B2m	1	0.0543597087573217	1529
Nr3c1	Nr3c1_direct_+/+	False	+	+	Hipk4	1	0.004371682411889	2046
Nr3c1	Nr3c1_direct_+/+	False	+	+	Dscam	2	0.0926478773632895	2251
Nr3c1	Nr3c1_direct_+/+	False	+	+	Ggt7	1	0.0054117811060182	2613
Nr3c1	Nr3c1_direct_+/+	False	+	+	Fam131a	1	0.0409465275412311	2705
Nr3c1	Nr3c1_direct_+/+	False	+	+	Akt2	1	0.0205695897020844	2758
Nr3c1	Nr3c1_direct_+/+	False	+	+	Eif3j1	1	0.0499930443762706	2976
Nr3c1	Nr3c1_direct_+/+	False	+	+	Gcnt4	1	0.0350699819801361	3262
Nr3c1	Nr3c1_direct_+/+	False	+	+	Myh7b	1	0.0010265061867852	3449
Nr3c1	Nr3c1_direct_+/+	False	+	+	Fnip1	1	0.1010466179617069	3499
Nr3c1	Nr3c1_direct_+/+	False	+	+	Herc1	1	0.0764552684194565	3517
Nr3c1	Nr3c1_direct_+/+	False	+	+	Map3k10	1	0.0134535816104003	3814
Nr3c1	Nr3c1_direct_+/+	False	+	+	Cage1	1	0.030692653330549	3922
Nr3c1	Nr3c1_direct_+/+	False	+	+	Acsl6	1	0.0416022430635547	4390
Nr3c1	Nr3c1_direct_+/+	False	+	+	Man1c1	1	0.009827452264775	4525
Nr3c1	Nr3c1_direct_+/+	False	+	+	Lrrc3b	1	0.0389867459026945	4590
Nr3c1	Nr3c1_direct_+/+	False	+	+	Gadl1	1	0.0191106889277336	4626
Nr3c1	Nr3c1_direct_+/+	False	+	+	Gm9925	1	0.0060644249514953	5184
Nr3c1	Nr3c1_direct_+/+	False	+	+	Chrd	1	0.0178036799177038	5242
Nr3c1	Nr3c1_direct_+/+	False	+	+	Wnt10a	1	0.0103745084912263	5443
Nr3c1	Nr3c1_direct_+/+	False	+	+	Ppp2r5a	1	0.0652641895461518	5635
Nr3c1	Nr3c1_direct_+/+	False	+	+	Dtl	1	0.0265833077166913	5703
Nr3c1	Nr3c1_direct_+/+	False	+	+	Prkar1b	1	0.0102046839254687	5747
Nr3c1	Nr3c1_direct_+/+	False	+	+	R3hdm2	1	0.0069308212079544	5826
Nr3c1	Nr3c1_direct_+/+	False	+	+	Ssr1	1	0.0213504590178462	5948
Nr3c1	Nr3c1_direct_+/+	False	+	+	Tmem178b	1	0.0172088086505349	6353
Nr3c1	Nr3c1_direct_+/+	False	+	+	Sun1	1	0.0083027459867192	6440
Nr3c1	Nr3c1_direct_+/+	False	+	+	Kcnq3	1	0.0773068732287666	6807
Nr3c1	Nr3c1_direct_+/+	False	+	+	Clcn2	1	0.0129918377119579	7132
Nr3c1	Nr3c1_direct_+/+	False	+	+	Gpd1l	1	0.0119240510460642	7501
Nr3c1	Nr3c1_direct_+/+	False	+	+	Arhgef17	1	0.0312839597409853	7503
Nr3c1	Nr3c1_direct_+/+	False	+	+	Anxa11	1	0.0043841708892658	7707
Nr3c1	Nr3c1_direct_+/+	False	+	+	Kcnma1	1	0.0333822520886537	8413
Nr3c1	Nr3c1_direct_+/+	False	+	+	Synpo	1	0.0089385969976291	8881
Nr3c1	Nr3c1_direct_+/+	False	+	+	Arhgef2	1	0.0009857064205346	9729
Nr3c1	Nr3c1_direct_+/+	False	+	+	Vwa5b2	1	0.0228983515407581	9872
Nr3c1	Nr3c1_direct_+/+	False	+	+	Vgll4	1	0.0106557279815661	10161
Nr3c1	Nr3c1_direct_+/+	False	+	+	Rsf1	1	0.0008518115578795	15337
Nr3c1	Nr3c1_direct_+/+	False	+	+	Osbp2	1	0.0070866196812216	15983
Ovol2	Ovol2_extended_+/+	True	+	+	Ovol2	1	0.0292502524054157	886
Ovol2	Ovol2_extended_+/+	True	+	+	Ptchd4	1	0.2867346509854896	987
Ovol2	Ovol2_extended_+/+	True	+	+	Lrrc6	1	0.0088596676857797	3032
Ovol2	Ovol2_extended_+/+	True	+	+	Tmem106c	1	0.0152961873810898	6811
Ovol2	Ovol2_extended_+/+	True	+	+	Phip	1	0.1486248816980889	10359
Ovol2	Ovol2_extended_+/+	True	+	+	Trabd2b	1	0.0148247626580923	11198
Ovol2	Ovol2_extended_+/+	True	+	+	Acsl5	1	0.0455831007337753	11735
Ovol2	Ovol2_extended_+/+	True	+	+	St3gal5	1	0.0367442096264985	14576
Ovol2	Ovol2_extended_+/+	True	+	+	R3hdm1	1	0.0682193668986892	16036
Ovol2	Ovol2_extended_+/+	True	+	+	Snx5	1	0.019190771773732	16519
Ovol2	Ovol2_extended_+/+	True	+	+	Gucy2g	1	0.0161213002974385	17660
Ovol2	Ovol2_extended_+/+	True	+	+	P2rx7	1	0.0140451718368122	18305
Ovol2	Ovol2_extended_+/+	True	+	+	Rab3gap1	1	0.0345676964803132	18369
Ovol2	Ovol2_extended_+/+	True	+	+	Ift81	1	0.0178302697692216	18377
Ovol2	Ovol2_extended_+/+	True	+	+	P2rx4	1	0.0183617293541702	18965
Ovol2	Ovol2_extended_+/+	True	+	+	Hrh2	1	0.0318101147528886	19272
Ovol2	Ovol2_extended_+/+	True	+	+	Camkk2	1	0.0313860694971698	19671
Ovol2	Ovol2_extended_+/+	True	+	+	Dzank1	1	0.02450636109142	21073
Ovol2	Ovol2_extended_+/+	True	+	+	Mpzl3	1	0.0065918386361771	21353
Ovol2	Ovol2_extended_+/+	True	+	+	Ccdc157	1	0.0281790905706645	21592
Ovol2	Ovol2_extended_+/+	True	+	+	Scn2b	1	0.054951579935258	22049
Ovol2	Ovol2_extended_+/+	True	+	+	Kat14	1	0.0130562099758789	22236
Ovol2	Ovol2_extended_+/+	True	+	+	Dlgap2	1	0.043136052227535	22783
Ovol2	Ovol2_extended_+/+	True	+	+	Itm2b	1	0.0530168882187409	23242
Ovol2	Ovol2_extended_+/+	True	+	+	Armc8	1	0.0369681140605609	23589
Ovol2	Ovol2_extended_+/+	True	+	+	Ptprn	1	0.0905057796107926	24075
Ovol2	Ovol2_extended_+/+	True	+	+	Synpr	1	0.0169728694617121	24470
Ovol2	Ovol2_extended_+/+	True	+	+	Mras	1	0.0585653705601271	24538
Ovol2	Ovol2_extended_+/+	True	+	+	Lrtm2	1	0.0109339117397498	25646
Ovol2	Ovol2_extended_+/+	True	+	+	Dusp15	1	0.0075632945567357	26112
Ovol2	Ovol2_extended_+/+	True	+	+	Plch2	1	0.0079486732991349	26289
Ovol2	Ovol2_extended_+/+	True	+	+	Nmt1	1	0.0402063570595588	26807
Ovol2	Ovol2_extended_+/+	True	+	+	Nav3	1	0.0557616677259734	26858
Ovol2	Ovol2_extended_+/+	True	+	+	Kcnab1	1	0.0083072777006993	27314
Ovol2	Ovol2_extended_+/+	True	+	+	Dkkl1	1	0.0179755610334996	27467
Ovol2	Ovol2_extended_+/+	True	+	+	Nr4a1	1	0.01259661067549	28126
Ovol2	Ovol2_extended_+/+	True	+	+	Gadl1	1	0.0139466353250849	28434
Ovol2	Ovol2_extended_+/+	True	+	+	Kcnip2	1	0.0066013454792363	28672
Ovol2	Ovol2_extended_+/+	True	+	+	Kbtbd11	1	0.0208027187331699	29197
Ovol2	Ovol2_extended_+/+	True	+	+	Lmx1b	1	0.0025608860900206	29253
Ovol2	Ovol2_extended_+/+	True	+	+	Dlg1	1	0.046903731629345	29440
Ovol2	Ovol2_extended_+/+	True	+	+	Gpr158	1	0.0599547021103168	29592
Ovol2	Ovol2_extended_+/+	True	+	+	Kcnma1	1	0.0520217119884551	29755
Ovol2	Ovol2_extended_+/+	True	+	+	Wnt9a	1	0.0174882669439993	30196
Ovol2	Ovol2_extended_+/+	True	+	+	Dgkz	1	0.0083954471214809	30234
Ovol2	Ovol2_extended_+/+	True	+	+	Pianp	1	0.0005689073403782	30399
Ovol2	Ovol2_extended_+/+	True	+	+	Kdm5a	1	0.0108398862181322	32031
Ovol2	Ovol2_extended_+/+	True	+	+	Enkur	1	0.0064180230886458	32957
Ovol2	Ovol2_extended_+/+	True	+	+	Trpm4	1	0.017926100190198	32971
Ovol2	Ovol2_extended_+/+	True	+	+	Pank4	1	0.0040953437622886	33006
Ovol2	Ovol2_extended_+/+	True	+	+	Tspan17	1	0.0077606645018141	33083
Ovol2	Ovol2_extended_+/+	True	+	+	Gse1	1	0.013484493979162	33262
Ovol2	Ovol2_extended_+/+	True	+	+	Mmel1	1	0.0029229412182009	33828
Ovol2	Ovol2_extended_+/+	True	+	+	Eml6	1	0.0294601946760296	34027
Ovol2	Ovol2_extended_+/+	True	+	+	Adam33	1	0.0015603182442156	34112
Ovol2	Ovol2_extended_+/+	True	+	+	Gas7	1	0.0134273140613945	34254
Ovol2	Ovol2_extended_+/+	True	+	+	Gm11549	1	0.0092505461767239	34338
Ovol2	Ovol2_extended_+/+	True	+	+	Adcy2	1	0.0276407450180415	34504
Ovol2	Ovol2_extended_+/+	True	+	+	Igsf9b	1	0.0107333999173709	34626
Ovol2	Ovol2_extended_+/+	True	+	+	Srpk2	1	0.0255267069537793	34653
Ovol2	Ovol2_extended_+/+	True	+	+	Irf2bp2	1	0.003930160409358	35465
Ovol2	Ovol2_extended_+/+	True	+	+	Ctdsp2	1	0.0043708014306246	35616
Ovol2	Ovol2_extended_+/+	True	+	+	Ppfia3	1	0.009490099185482	35794
Ovol2	Ovol2_extended_+/+	True	+	+	Ccdc155	1	0.0031630695034837	35954
Ovol2	Ovol2_extended_+/+	True	+	+	Tom1l2	1	0.000239772677638	37010
Pbx1	Pbx1_direct_+/+	False	+	+	Moxd1	1	0.054593473209361	183
Pbx1	Pbx1_direct_+/+	False	+	+	Gmip	2	0.0034836016069293	466
Pbx1	Pbx1_direct_+/+	False	+	+	Pcdh17	1	0.0760620966188944	706
Pbx1	Pbx1_direct_+/+	False	+	+	Kcnj2	1	0.0522348208591765	1068
Pbx1	Pbx1_direct_+/+	False	+	+	Triobp	2	0.0043694044328892	1198
Pbx1	Pbx1_direct_+/+	False	+	+	Mpped2	1	0.0222986994405145	1709
Pbx1	Pbx1_direct_+/+	False	+	+	Ptk7	2	0.0029031521783525	2367
Pbx1	Pbx1_direct_+/+	False	+	+	Dse	1	0.0053272476144957	2486
Pbx1	Pbx1_direct_+/+	False	+	+	Jpt2	4	0.0186352802463494	2836
Pbx1	Pbx1_direct_+/+	False	+	+	Ano4	1	0.0284494744846178	3244
Pbx1	Pbx1_direct_+/+	False	+	+	Ezh2	1	0.0221677973992959	3381
Pbx1	Pbx1_direct_+/+	False	+	+	Brip1	1	0.0193250512059225	3409
Pbx1	Pbx1_direct_+/+	False	+	+	Kcnip4	1	0.1857671973484915	3621
Pbx1	Pbx1_direct_+/+	False	+	+	Slc4a7	1	0.0065904129902194	3688
Pbx1	Pbx1_direct_+/+	False	+	+	Gga2	1	0.0066806322952547	3739
Pbx1	Pbx1_direct_+/+	False	+	+	Maml2	2	0.0034501567169194	4047
Pbx1	Pbx1_direct_+/+	False	+	+	Tmem150a	1	0.0020960441888046	4166
Pbx1	Pbx1_direct_+/+	False	+	+	Fdft1	1	0.0072784460378591	4326
Pbx1	Pbx1_direct_+/+	False	+	+	Ablim1	1	0.0022404987117657	4387
Pbx1	Pbx1_direct_+/+	False	+	+	Pard6g	1	0.0148033169347034	4417
Pbx1	Pbx1_direct_+/+	False	+	+	Snhg4	1	0.0314944952050488	4632
Pbx1	Pbx1_direct_+/+	False	+	+	Hspa14	1	0.014854030266846	4661
Pbx1	Pbx1_direct_+/+	False	+	+	Cgn	1	0.0317387662059675	4696
Pbx1	Pbx1_direct_+/+	False	+	+	Atf7ip	2	0.019049599397221	4828
Pbx1	Pbx1_direct_+/+	False	+	+	Rnf180	2	0.0093010901139854	5131
Pbx1	Pbx1_direct_+/+	False	+	+	Trim24	1	0.0106300272124661	5153
Pbx1	Pbx1_direct_+/+	False	+	+	Degs2	1	0.004022072999767	5154
Pbx1	Pbx1_direct_+/+	False	+	+	Maco1	1	0.0009729317771689	5281
Pbx1	Pbx1_direct_+/+	False	+	+	Fam20c	2	0.0044327074960308	5382
Pbx1	Pbx1_direct_+/+	False	+	+	Adamts18	1	0.00993583883564	5475
Pbx1	Pbx1_direct_+/+	False	+	+	Rbm4b	3	0.0083730192199762	5679
Pbx1	Pbx1_direct_+/+	False	+	+	Kcp	1	0.011259706690357	5712
Pbx1	Pbx1_direct_+/+	False	+	+	Stag3	2	0.0166518037417045	5915
Pbx1	Pbx1_direct_+/+	False	+	+	Glipr2	2	0.0116051050532818	5976
Pbx1	Pbx1_direct_+/+	False	+	+	Tsc22d1	1	0.0254883296280275	6147
Pbx1	Pbx1_direct_+/+	False	+	+	Cuedc1	1	0.0033703366184745	6198
Pbx1	Pbx1_direct_+/+	False	+	+	Ttc28	1	0.0128286500750183	6892
Pbx1	Pbx1_direct_+/+	False	+	+	Fam126a	1	0.0629551129099857	7028
Pbx1	Pbx1_direct_+/+	False	+	+	Cdc25a	1	0.0088413049095464	7070
Pbx1	Pbx1_direct_+/+	False	+	+	Brox	1	0.0117419450373064	7104
Pbx1	Pbx1_direct_+/+	False	+	+	H13	1	0.0116379966992824	7230
Pbx1	Pbx1_direct_+/+	False	+	+	Sybu	1	0.001949862121229	7485
Pbx1	Pbx1_direct_+/+	False	+	+	Nbea	1	0.0087369305856893	7495
Pbx1	Pbx1_direct_+/+	False	+	+	Mpzl1	1	0.0119031603809308	7612
Pbx1	Pbx1_direct_+/+	False	+	+	Zfp608	1	0.0021108693040319	7996
Pbx1	Pbx1_direct_+/+	False	+	+	Bean1	1	0.0067142018095853	8117
Pbx1	Pbx1_direct_+/+	False	+	+	Kdm2b	3	0.0029745042494435	8380
Pbx1	Pbx1_direct_+/+	False	+	+	Nfia	1	0.0055190605869407	8679
Pbx1	Pbx1_direct_+/+	False	+	+	Cenpv	1	0.005283665300299	8812
Pbx1	Pbx1_direct_+/+	False	+	+	Tbc1d25	1	0.0071054170716347	8946
Pbx1	Pbx1_direct_+/+	False	+	+	Grin2d	1	0.0070816257437089	9013
Pbx1	Pbx1_direct_+/+	False	+	+	Ston2	1	0.0076274426615496	9065
Pbx1	Pbx1_direct_+/+	False	+	+	Dnah2	1	0.0020336623765331	9077
Pbx1	Pbx1_direct_+/+	False	+	+	Fgd3	1	0.0026840496783693	9276
Pbx1	Pbx1_direct_+/+	False	+	+	Tmem150c	1	0.0262016702806365	9285
Pbx1	Pbx1_direct_+/+	False	+	+	Cklf	1	0.0047047144831768	9476
Pbx1	Pbx1_direct_+/+	False	+	+	Sh2b2	2	0.0019774552823429	9591
Pbx1	Pbx1_direct_+/+	False	+	+	Grk5	1	0.0143109481449005	9673
Pbx1	Pbx1_direct_+/+	False	+	+	Senp1	1	0.0097319268561737	9778
Pbx1	Pbx1_direct_+/+	False	+	+	Ice1	1	0.0276268058113947	9815
Pbx1	Pbx1_direct_+/+	False	+	+	Dync1i2	1	0.0170004638630329	9920
Pbx1	Pbx1_direct_+/+	False	+	+	Ldlr	1	0.007681605427961	10021
Pbx1	Pbx1_direct_+/+	False	+	+	Atp8b5	1	0.0030152945665294	10039
Pbx1	Pbx1_direct_+/+	False	+	+	Smad5	1	0.0085858950713411	10116
Pbx1	Pbx1_direct_+/+	False	+	+	Wdr13	1	0.0152526156230513	10148
Pbx1	Pbx1_direct_+/+	False	+	+	Tbcd	1	0.0082832220023101	10176
Pbx1	Pbx1_direct_+/+	False	+	+	Pycr1	3	0.0049868444705438	10187
Pbx1	Pbx1_direct_+/+	False	+	+	Lnx2	1	0.0026795593176667	10589
Pbx1	Pbx1_direct_+/+	False	+	+	Zfp184	1	0.0017065942934067	10695
Pbx1	Pbx1_direct_+/+	False	+	+	N4bp2	1	0.0107456551944847	10874
Pbx1	Pbx1_direct_+/+	False	+	+	Tnks2	1	0.0345809624743006	10964
Pbx1	Pbx1_direct_+/+	False	+	+	Gca	1	0.006734697693443	11588
Pbx1	Pbx1_direct_+/+	False	+	+	Dlgap1	1	0.0212369410675565	11589
Pbx1	Pbx1_direct_+/+	False	+	+	Pacs2	2	0.0018715696182189	11721
Pbx1	Pbx1_direct_+/+	False	+	+	Syne2	1	0.0044424875634484	11764
Pbx1	Pbx1_direct_+/+	False	+	+	Timp3	1	0.0173523860633716	12115
