TF	eRegulon_name	is_extended	TF2G_sign	R2G_sign	Gene	n_regions	max_importance_x_rho	best_triplet_rank
Jund	Jund_direct_+/+	False	+	+	Ehd3	1	0.0610333955662937	1768
Jund	Jund_direct_+/+	False	+	+	Rbbp4	1	0.0186385235752457	1771
Jund	Jund_direct_+/+	False	+	+	Swi5	3	0.0173633549941378	1798
Jund	Jund_direct_+/+	False	+	+	Gabarapl1	1	0.0264565979321703	1841
Jund	Jund_direct_+/+	False	+	+	Ubtf	4	0.0184753239358854	1852
Jund	Jund_direct_+/+	False	+	+	Esf1	1	0.0632690564754445	1877
Jund	Jund_direct_+/+	False	+	+	Tm9sf3	1	0.0743204229791294	1897
Jund	Jund_direct_+/+	False	+	+	Eef1a2	1	0.0460348999622151	1902
Jund	Jund_direct_+/+	False	+	+	Sdhaf1	1	0.0032550143382078	1922
Jund	Jund_direct_+/+	False	+	+	Park7	1	0.0044981077139968	1925
Jund	Jund_direct_+/+	False	+	+	Tmem30a	1	0.1269940524946049	1985
Jund	Jund_direct_+/+	False	+	+	Arl6ip5	3	0.0214382821281173	2016
Jund	Jund_direct_+/+	False	+	+	Arl4a	1	0.0262779295804359	2047
Jund	Jund_direct_+/+	False	+	+	Ptges2	2	0.0071893722466421	2078
Jund	Jund_direct_+/+	False	+	+	Rap1b	1	0.0336681532760407	2090
Jund	Jund_direct_+/+	False	+	+	Sv2a	1	0.0840153113930197	2092
Jund	Jund_direct_+/+	False	+	+	Lsm3	1	0.0046451743229385	2124
Jund	Jund_direct_+/+	False	+	+	Atp5d	3	0.0018574428414583	2152
Jund	Jund_direct_+/+	False	+	+	Drd1	1	0.0218967557479809	2154
Jund	Jund_direct_+/+	False	+	+	Atp6v1a	2	0.0949237851758351	2203
Jund	Jund_direct_+/+	False	+	+	Slc39a10	1	0.1004651708909205	2204
Jund	Jund_direct_+/+	False	+	+	Baalc	2	0.0776108762159589	2226
Jund	Jund_direct_+/+	False	+	+	Trnp1	4	0.0330868637298615	2238
Jund	Jund_direct_+/+	False	+	+	Msl1	1	0.0099112693127423	2239
Jund	Jund_direct_+/+	False	+	+	Gapdh	1	0.0208255913947192	2268
Jund	Jund_direct_+/+	False	+	+	Basp1	1	0.0152516221655807	2317
Jund	Jund_direct_+/+	False	+	+	Sfxn1	2	0.0073635197919951	2323
Jund	Jund_direct_+/+	False	+	+	Ptcd2	3	0.01687542361957	2350
Jund	Jund_direct_+/+	False	+	+	Ctsl	1	0.0178379675742584	2412
Jund	Jund_direct_+/+	False	+	+	Mrpl36	1	0.028253677693987	2425
Jund	Jund_direct_+/+	False	+	+	Snrpa	3	0.0026207146458638	2430
Jund	Jund_direct_+/+	False	+	+	Nme1	1	0.0173562931053364	2466
Jund	Jund_direct_+/+	False	+	+	Mrpl55	1	0.006658612417963	2472
Jund	Jund_direct_+/+	False	+	+	Fis1	3	0.0126448699119223	2494
Jund	Jund_direct_+/+	False	+	+	Nfe2l1	2	0.0471061822601242	2510
Jund	Jund_direct_+/+	False	+	+	H2-T23	1	0.0826400799404181	2558
Jund	Jund_direct_+/+	False	+	+	Ndufa5	1	0.0456803996767494	2569
Jund	Jund_direct_+/+	False	+	+	Dctn3	1	0.0041821501254584	2591
Jund	Jund_direct_+/+	False	+	+	Ier5	3	0.0513577148097008	2614
Jund	Jund_direct_+/+	False	+	+	Ets2	1	0.045743958648526	2620
Jund	Jund_direct_+/+	False	+	+	Mkrn1	3	0.0108615604733879	2632
Jund	Jund_direct_+/+	False	+	+	Prkar1b	4	0.0433225395610048	2696
Jund	Jund_direct_+/+	False	+	+	Acsl3	1	0.0530958224500858	2747
Jund	Jund_direct_+/+	False	+	+	Rab5if	1	0.0039317357362712	2793
Jund	Jund_direct_+/+	False	+	+	Cep170b	3	0.0137349446545076	2819
Jund	Jund_direct_+/+	False	+	+	Cav2	3	0.0159021625642154	2837
Jund	Jund_direct_+/+	False	+	+	Nap1l1	1	0.0336386666249703	2858
Jund	Jund_direct_+/+	False	+	+	Tmem179	2	0.0120258450904848	2872
Jund	Jund_direct_+/+	False	+	+	Jmjd4	1	0.0041525642313783	2886
Jund	Jund_direct_+/+	False	+	+	Fam32a	1	0.004085990805977	2905
Jund	Jund_direct_+/+	False	+	+	Glrx5	1	0.0081826631654291	2930
Jund	Jund_direct_+/+	False	+	+	Rrp1	2	0.0114194591251471	2932
Jund	Jund_direct_+/+	False	+	+	Iars	1	0.0136221398680606	2942
Jund	Jund_direct_+/+	False	+	+	Calr	2	0.0024796903037535	2953
Jund	Jund_direct_+/+	False	+	+	Kcns1	1	0.0141792575290935	2975
Jund	Jund_direct_+/+	False	+	+	Igfbp6	1	0.0561047909933203	2976
Jund	Jund_direct_+/+	False	+	+	1110008P14Rik	2	0.0516911894084498	3011
Jund	Jund_direct_+/+	False	+	+	Lcmt1	1	0.0450255090767445	3042
Jund	Jund_direct_+/+	False	+	+	Lmo4	2	0.008574106021291	3114
Jund	Jund_direct_+/+	False	+	+	Tm2d3	1	0.0398776003887353	3121
Jund	Jund_direct_+/+	False	+	+	Gas7	2	0.0369554683204936	3133
Jund	Jund_direct_+/+	False	+	+	Pgm2l1	1	0.0943131379804662	3135
Jund	Jund_direct_+/+	False	+	+	Insyn1	2	0.0286068098323508	3156
Jund	Jund_direct_+/+	False	+	+	Gpx1	1	0.0050068146623019	3163
Jund	Jund_direct_+/+	False	+	+	Vgf	4	0.0839667208812417	3176
Jund	Jund_direct_+/+	False	+	+	Tagln3	1	0.0312871582457857	3252
Jund	Jund_direct_+/+	False	+	+	Rbx1	1	0.003170456447583	3277
Jund	Jund_direct_+/+	False	+	+	Sod2	1	0.0789035936827988	3290
Jund	Jund_direct_+/+	False	+	+	Ddx1	2	0.0412960186323772	3308
Jund	Jund_direct_+/+	False	+	+	Rbm17	2	0.0059736618999741	3327
Jund	Jund_direct_+/+	False	+	+	Gadd45gip1	1	0.0002242689274839	3328
Jund	Jund_direct_+/+	False	+	+	Rad23a	2	0.0014590363442944	3346
Jund	Jund_direct_+/+	False	+	+	Fdx2	3	0.0105216890914282	3358
Jund	Jund_direct_+/+	False	+	+	Lamtor3	2	0.0236158794972782	3402
Jund	Jund_direct_+/+	False	+	+	Ak1	4	0.0073866659915292	3403
Jund	Jund_direct_+/+	False	+	+	Zfp706	1	0.0247656332537902	3418
Jund	Jund_direct_+/+	False	+	+	Mfap1a	1	0.0156736561961165	3519
Jund	Jund_direct_+/+	False	+	+	Dnajc8	1	0.0284510208298262	3558
Jund	Jund_direct_+/+	False	+	+	Bri3	2	0.0062129604287355	3587
Jund	Jund_direct_+/+	False	+	+	Mrps26	2	0.0106746746332786	3589
Jund	Jund_direct_+/+	False	+	+	Bdh1	1	0.0088374730226805	3592
Jund	Jund_direct_+/+	False	+	+	Hsbp1	1	0.042543922624453	3647
Jund	Jund_direct_+/+	False	+	+	Tnfaip8l3	1	0.0246714899204965	3656
Jund	Jund_direct_+/+	False	+	+	Avpi1	3	0.0127955752789564	3663
Jund	Jund_direct_+/+	False	+	+	Psmc5	1	0.0370718955607943	3684
Jund	Jund_direct_+/+	False	+	+	Sf3b5	1	0.0099567519183204	3708
Jund	Jund_direct_+/+	False	+	+	Coq7	2	0.0038780729537879	3723
Jund	Jund_direct_+/+	False	+	+	Atg9a	4	0.0193810258467445	3734
Jund	Jund_direct_+/+	False	+	+	Rgs2	2	0.075969768784581	3792
Jund	Jund_direct_+/+	False	+	+	Pkm	1	0.0517053765969395	3808
Jund	Jund_direct_+/+	False	+	+	Guk1	1	0.0020145349643357	3816
Jund	Jund_direct_+/+	False	+	+	Qdpr	1	0.0265063981126129	3856
Jund	Jund_direct_+/+	False	+	+	Gstp1	2	0.0058967839435684	3857
Jund	Jund_direct_+/+	False	+	+	Snap47	2	0.004953370423097	3865
Jund	Jund_direct_+/+	False	+	+	Atp1a3	4	0.0298384106954993	3896
Jund	Jund_direct_+/+	False	+	+	Cdc37	3	0.006610595489372	3920
Jund	Jund_direct_+/+	False	+	+	Tbrg1	1	0.0132877704225083	3946
Jund	Jund_direct_+/+	False	+	+	Ndufa9	2	0.0128295193439251	3958
Jund	Jund_direct_+/+	False	+	+	Cdk11b	1	0.0116230729438743	3989
Jund	Jund_direct_+/+	False	+	+	Dnm1	1	0.0690373339956311	4045
Jund	Jund_direct_+/+	False	+	+	Clptm1l	1	0.0329173075101142	4062
Jund	Jund_direct_+/+	False	+	+	Myl12b	1	0.0279235394448357	4063
Jund	Jund_direct_+/+	False	+	+	Csf1r	1	0.0025810871453696	4105
Jund	Jund_direct_+/+	False	+	+	Ddt	1	0.0061773585897436	4149
Jund	Jund_direct_+/+	False	+	+	Gde1	1	0.0489977027412475	4199
Jund	Jund_direct_+/+	False	+	+	Cep41	1	0.0128371849279097	4233
Jund	Jund_direct_+/+	False	+	+	Dnajb14	2	0.0477423814541366	4235
Jund	Jund_direct_+/+	False	+	+	Fbxo31	3	0.0182440987484187	4285
Jund	Jund_direct_+/+	False	+	+	Lancl2	1	0.0535184018165541	4332
Jund	Jund_direct_+/+	False	+	+	Cbarp	3	0.0349640604752678	4333
Jund	Jund_direct_+/+	False	+	+	Ncald	2	0.0585081515999788	4400
Jund	Jund_direct_+/+	False	+	+	Gnl1	1	0.0201001545705043	4407
Jund	Jund_direct_+/+	False	+	+	Ubc	1	0.0066096341131237	4427
Jund	Jund_direct_+/+	False	+	+	Bnip3l	3	0.0114744417133002	4458
Jund	Jund_direct_+/+	False	+	+	Exoc3	1	0.0291169582900383	4469
Jund	Jund_direct_+/+	False	+	+	Atxn7l3	3	0.0136287520987358	4473
Jund	Jund_direct_+/+	False	+	+	Snu13	1	0.0101871319963192	4483
Jund	Jund_direct_+/+	False	+	+	Clip3	1	0.0123823988518421	4492
Jund	Jund_direct_+/+	False	+	+	Prr12	3	0.0023536740950435	4498
Jund	Jund_direct_+/+	False	+	+	Scp2	1	0.0203565766153647	4530
Jund	Jund_direct_+/+	False	+	+	Mnt	2	0.0075436964841279	4546
Jund	Jund_direct_+/+	False	+	+	Tmem109	4	0.0109519205361134	4551
Jund	Jund_direct_+/+	False	+	+	Dynll2	1	0.0938991409185633	4586
Jund	Jund_direct_+/+	False	+	+	BC031181	3	0.0100615762689618	4594
Jund	Jund_direct_+/+	False	+	+	Gm11549	3	0.0658449254635633	4642
Jund	Jund_direct_+/+	False	+	+	Prmt6	1	0.0092861713379269	4651
Jund	Jund_direct_+/+	False	+	+	Tmem222	2	0.0095722162760453	4698
Jund	Jund_direct_+/+	False	+	+	Grb2	1	0.0339473814826878	4700
Jund	Jund_direct_+/+	False	+	+	Retreg2	3	0.0111295207325128	4701
Jund	Jund_direct_+/+	False	+	+	Selenof	1	0.016290270626951	4702
Jund	Jund_direct_+/+	False	+	+	Polr1b	1	0.003251808579899	4737
Jund	Jund_direct_+/+	False	+	+	Timm23	1	0.0244897660646979	4743
Jund	Jund_direct_+/+	False	+	+	Atp5l	2	0.0190959861986115	4744
Jund	Jund_direct_+/+	False	+	+	Adra1b	1	0.080483212743372	4758
Jund	Jund_direct_+/+	False	+	+	Cebpb	1	0.0151372080853564	4763
Jund	Jund_direct_+/+	False	+	+	Ubl5	2	0.0009911559296371	4772
Jund	Jund_direct_+/+	False	+	+	Prxl2b	1	0.00771798869346	4812
Jund	Jund_direct_+/+	False	+	+	Prpf8	1	0.0088557088394246	4829
Jund	Jund_direct_+/+	False	+	+	Tepsin	2	0.0013647461691466	4839
Jund	Jund_direct_+/+	False	+	+	Polr2e	2	0.0016147238129348	4853
Jund	Jund_direct_+/+	False	+	+	Bysl	1	0.0041822671866777	4861
Jund	Jund_direct_+/+	False	+	+	Atp5h	1	0.0109736832444461	4870
Jund	Jund_direct_+/+	False	+	+	Mas1	1	0.0671704133902529	4904
Jund	Jund_direct_+/+	False	+	+	Ttyh3	1	0.0221879909133325	4931
Jund	Jund_direct_+/+	False	+	+	Dlg3	1	0.0104856535602086	4973
Jund	Jund_direct_+/+	False	+	+	Cops9	1	0.0056571752260466	4984
Jund	Jund_direct_+/+	False	+	+	Tuba4a	3	0.0394989865434924	5028
Jund	Jund_direct_+/+	False	+	+	Bcl7b	1	0.0094476144485727	5029
Jund	Jund_direct_+/+	False	+	+	Tpm3	3	0.0254322896226788	5034
Jund	Jund_direct_+/+	False	+	+	Nudc	3	0.0059830931417112	5105
Jund	Jund_direct_+/+	False	+	+	Mlf2	1	0.0043004910896995	5116
Jund	Jund_direct_+/+	False	+	+	Ndufv1	2	0.0111468336463646	5133
Jund	Jund_direct_+/+	False	+	+	Fam81a	2	0.0922880290663934	5147
Jund	Jund_direct_+/+	False	+	+	Habp4	3	0.0644618237146013	5157
Jund	Jund_direct_+/+	False	+	+	Serp2	1	0.0035197615278572	5174
Jund	Jund_direct_+/+	False	+	+	Nomo1	1	0.003967109402026	5195
Jund	Jund_direct_+/+	False	+	+	Zcchc17	1	0.0196082659564949	5218
Jund	Jund_direct_+/+	False	+	+	Denr	2	0.0111935569963581	5239
Jund	Jund_direct_+/+	False	+	+	Spryd3	2	0.0144919422823366	5278
Jund	Jund_direct_+/+	False	+	+	Chmp1a	1	0.0039944162739163	5286
Jund	Jund_direct_+/+	False	+	+	Cadm3	1	0.0180960114191641	5336
Jund	Jund_direct_+/+	False	+	+	Tpm1	5	0.0706121075723776	5339
Jund	Jund_direct_+/+	False	+	+	Icmt	2	0.0099036514760004	5362
Jund	Jund_direct_+/+	False	+	+	Pdcd6	1	0.0080152433211989	5373
Jund	Jund_direct_+/+	False	+	+	Ecsit	1	0.0081191897905253	5402
Jund	Jund_direct_+/+	False	+	+	Ykt6	2	0.0038769726791521	5431
Jund	Jund_direct_+/+	False	+	+	Pard6a	3	0.0097512756952354	5471
Jund	Jund_direct_+/+	False	+	+	Matr3	1	0.0279249071746055	5514
Jund	Jund_direct_+/+	False	+	+	Vdac2	1	0.0155012570987085	5524
Jund	Jund_direct_+/+	False	+	+	Peli3	2	0.0024766118800841	5533
Jund	Jund_direct_+/+	False	+	+	Zfand2b	4	0.0083623823836479	5540
Jund	Jund_direct_+/+	False	+	+	Vcp	3	0.0087249239953215	5563
Jund	Jund_direct_+/+	False	+	+	Cfl2	1	0.0077515752057065	5604
Jund	Jund_direct_+/+	False	+	+	Trappc2l	3	0.004209043651436	5606
Jund	Jund_direct_+/+	False	+	+	Ensa	1	0.0586945101807108	5617
Jund	Jund_direct_+/+	False	+	+	Mrps5	3	0.003482718608214	5631
Jund	Jund_direct_+/+	False	+	+	Cox7a2l	1	0.0053689044212007	5653
Jund	Jund_direct_+/+	False	+	+	Rhoc	2	0.007371197119711	5675
Jund	Jund_direct_+/+	False	+	+	Pnpo	1	0.0064801365788187	5688
Jund	Jund_direct_+/+	False	+	+	Spata2l	1	0.0258208450045565	5693
Jund	Jund_direct_+/+	False	+	+	Dad1	2	0.0146236278432617	5703
Jund	Jund_direct_+/+	False	+	+	Cox8a	1	0.0227288360607784	5705
Jund	Jund_direct_+/+	False	+	+	Samm50	1	0.0077460728607293	5745
Jund	Jund_direct_+/+	False	+	+	Ubald1	1	0.009915385520992	5773
Jund	Jund_direct_+/+	False	+	+	Zdhhc3	1	0.0283165297976646	5782
Jund	Jund_direct_+/+	False	+	+	Rpl38	1	0.0079092260877006	5787
Jund	Jund_direct_+/+	False	+	+	Ppp1cb	2	0.046544662982939	5791
Jund	Jund_direct_+/+	False	+	+	Prpf19	3	0.007354507781621	5793
Jund	Jund_direct_+/+	False	+	+	Tspyl4	1	0.0088799847526514	5807
Jund	Jund_direct_+/+	False	+	+	Klhdc8b	1	0.0068614940328926	5810
Jund	Jund_direct_+/+	False	+	+	Gabarap	1	0.0047429809683912	5823
Jund	Jund_direct_+/+	False	+	+	Rhbdd2	3	0.0154592644946117	5826
Jund	Jund_direct_+/+	False	+	+	Stk11	3	0.0022724584994887	5829
Jund	Jund_direct_+/+	False	+	+	Eif1	2	0.0119986680386276	5832
Jund	Jund_direct_+/+	False	+	+	Nfu1	1	0.0184666925868839	5867
Jund	Jund_direct_+/+	False	+	+	Map1lc3b	2	0.0072088033228947	5907
Jund	Jund_direct_+/+	False	+	+	Dbnl	2	0.0067620760710531	5912
Jund	Jund_direct_+/+	False	+	+	Snapin	2	0.004995966022635	5913
Jund	Jund_direct_+/+	False	+	+	Olfm1	1	0.0363289996160269	6010
Jund	Jund_direct_+/+	False	+	+	Nrgn	1	0.0625024088972994	6014
Jund	Jund_direct_+/+	False	+	+	6430548M08Rik	4	0.0367562055399859	6021
Jund	Jund_direct_+/+	False	+	+	Zbtb8os	1	0.0097638640042001	6085
Jund	Jund_direct_+/+	False	+	+	Zfp334	2	0.0063836498670886	6092
Jund	Jund_direct_+/+	False	+	+	Fmnl1	2	0.053671381764546	6096
Jund	Jund_direct_+/+	False	+	+	Polr2l	1	0.0016089121366046	6100
Jund	Jund_direct_+/+	False	+	+	St6galnac4	4	0.0150553402546604	6106
Jund	Jund_direct_+/+	False	+	+	Agpat3	2	0.0343656838153599	6116
Jund	Jund_direct_+/+	False	+	+	Dnajb2	4	0.0205363655933631	6121
Jund	Jund_direct_+/+	False	+	+	Psmb5	1	0.0038755962408792	6145
Jund	Jund_direct_+/+	False	+	+	Cdk5r1	1	0.0128881169137445	6150
Jund	Jund_direct_+/+	False	+	+	Atp1b1	2	0.0291102463000832	6151
Jund	Jund_direct_+/+	False	+	+	Tcf25	2	0.0243908444073759	6177
Jund	Jund_direct_+/+	False	+	+	Dpm2	4	0.0059109346744796	6191
Jund	Jund_direct_+/+	False	+	+	Ppp1r11	1	0.008474467324676	6214
Jund	Jund_direct_+/+	False	+	+	Sstr3	2	0.0170675689242329	6221
Jund	Jund_direct_+/+	False	+	+	Stk16	2	0.0013467961288897	6247
Jund	Jund_direct_+/+	False	+	+	Grk2	2	0.0074786260800801	6274
Jund	Jund_direct_+/+	False	+	+	Cdc42	2	0.0191187839670589	6305
Jund	Jund_direct_+/+	False	+	+	Gpx4	4	0.0036660013434364	6325
Jund	Jund_direct_+/+	False	+	+	Zmiz1	3	0.0344596843249586	6331
Jund	Jund_direct_+/+	False	+	+	Ss18l2	1	0.0068842903912366	6344
Jund	Jund_direct_+/+	False	+	+	Hspa5	1	0.040493653176418	6348
Jund	Jund_direct_+/+	False	+	+	Mrpl46	3	0.00343688382985	6374
Jund	Jund_direct_+/+	False	+	+	Ptms	1	0.0018523349788125	6386
Jund	Jund_direct_+/+	False	+	+	0610012G03Rik	1	0.0040475350914218	6388
Jund	Jund_direct_+/+	False	+	+	Ppid	1	0.0168788068301336	6394
Jund	Jund_direct_+/+	False	+	+	Actb	1	0.0008307941111547	6400
Jund	Jund_direct_+/+	False	+	+	Smim11	1	0.0086963931607384	6432
Jund	Jund_direct_+/+	False	+	+	Eef1akmt1	1	0.0094604763984736	6446
Jund	Jund_direct_+/+	False	+	+	Rnf227	2	0.0050052506138743	6468
Jund	Jund_direct_+/+	False	+	+	Pdrg1	1	0.0041751074580734	6501
Jund	Jund_direct_+/+	False	+	+	Impa1	1	0.0037667377539784	6506
Jund	Jund_direct_+/+	False	+	+	Anp32e	1	0.0093138460465988	6553
Jund	Jund_direct_+/+	False	+	+	Ufsp2	1	0.0047700548678496	6578
Jund	Jund_direct_+/+	False	+	+	Selenok	1	0.0142161146002998	6649
Jund	Jund_direct_+/+	False	+	+	Psmc1	2	0.0053126589184023	6653
Jund	Jund_direct_+/+	False	+	+	Tmem234	1	0.0006859076135823	6667
Jund	Jund_direct_+/+	False	+	+	Rab1b	2	0.0031347316704339	6673
Jund	Jund_direct_+/+	False	+	+	Fam43b	2	0.0029452783994767	6686
Jund	Jund_direct_+/+	False	+	+	Cant1	2	0.0057254707847883	6738
Jund	Jund_direct_+/+	False	+	+	Mesd	1	0.0184065452298004	6768
Jund	Jund_direct_+/+	False	+	+	Sh3bgrl3	2	0.0155038892413825	6780
Jund	Jund_direct_+/+	False	+	+	Mrfap1	1	0.0194361780100529	6822
Jund	Jund_direct_+/+	False	+	+	Ttc9b	1	0.0181903455763758	6833
Jund	Jund_direct_+/+	False	+	+	Ier5l	3	0.0044608015822149	6885
Jund	Jund_direct_+/+	False	+	+	Pop5	1	0.0104378444149579	6989
Jund	Jund_direct_+/+	False	+	+	Ubl7	2	0.0159033765692608	7014
Jund	Jund_direct_+/+	False	+	+	Skp1a	3	0.0120977997646849	7022
Jund	Jund_direct_+/+	False	+	+	Klc1	2	0.0172469755804069	7025
Jund	Jund_direct_+/+	False	+	+	Cope	2	0.0048019335840055	7055
Jund	Jund_direct_+/+	False	+	+	Ube2l3	2	0.0096708968743426	7064
Jund	Jund_direct_+/+	False	+	+	Carmil2	3	0.0162908941318725	7065
Jund	Jund_direct_+/+	False	+	+	Aldh5a1	2	0.0111667786281467	7073
Jund	Jund_direct_+/+	False	+	+	Rps2	2	0.007713409602063	7083
Jund	Jund_direct_+/+	False	+	+	Ccnq	1	0.0053871456848229	7093
Jund	Jund_direct_+/+	False	+	+	Nectin1	3	0.0248101695542404	7099
Jund	Jund_direct_+/+	False	+	+	Ccdc71	1	0.0028219723336081	7109
Jund	Jund_direct_+/+	False	+	+	Aplp1	1	0.0054887962441321	7128
Jund	Jund_direct_+/+	False	+	+	Sh3glb2	1	0.0398578110805977	7135
Jund	Jund_direct_+/+	False	+	+	Rundc3a	2	0.0179345825109545	7166
Jund	Jund_direct_+/+	False	+	+	Sirpa	2	0.0454027606199358	7169
Jund	Jund_direct_+/+	False	+	+	Gatd3a	2	0.0087537376848507	7186
Jund	Jund_direct_+/+	False	+	+	Ss18l1	1	0.0053392761252081	7191
Jund	Jund_direct_+/+	False	+	+	Tmem132a	4	0.0214720190329216	7212
Jund	Jund_direct_+/+	False	+	+	Napa	1	0.0165193462824306	7220
Jund	Jund_direct_+/+	False	+	+	Praf2	1	0.0024716440035901	7249
Jund	Jund_direct_+/+	False	+	+	Fam217b	1	0.0185979603811867	7255
Jund	Jund_direct_+/+	False	+	+	Ndufb3	1	0.028385997464248	7272
Jund	Jund_direct_+/+	False	+	+	2210016L21Rik	1	0.019519466492054	7274
Jund	Jund_direct_+/+	False	+	+	Smc3	1	0.010434317378186	7285
Jund	Jund_direct_+/+	False	+	+	Ift22	3	0.0139848826444421	7299
Jund	Jund_direct_+/+	False	+	+	Syngr1	1	0.0227182718855519	7363
Jund	Jund_direct_+/+	False	+	+	Arl6ip1	1	0.035712403171609	7409
Jund	Jund_direct_+/+	False	+	+	Exoc7	2	0.0031701017534883	7411
Jund	Jund_direct_+/+	False	+	+	Fkbp1a	2	0.0203089830630227	7423
Jund	Jund_direct_+/+	False	+	+	Ddost	2	0.0019405839826151	7448
Jund	Jund_direct_+/+	False	+	+	Acot13	2	0.0180467175305048	7459
Jund	Jund_direct_+/+	False	+	+	Atp6v0d1	3	0.0340106346628932	7465
Jund	Jund_direct_+/+	False	+	+	Hax1	3	0.0113380614856393	7485
Jund	Jund_direct_+/+	False	+	+	Coro1a	1	0.0173750966336085	7527
Jund	Jund_direct_+/+	False	+	+	Aurkaip1	1	0.0045225332017492	7541
Jund	Jund_direct_+/+	False	+	+	Kctd2	1	0.0114232407267468	7556
Jund	Jund_direct_+/+	False	+	+	Rpap3	2	0.0085481402640314	7587
Jund	Jund_direct_+/+	False	+	+	Ubac1	1	0.0034999571614581	7595
Jund	Jund_direct_+/+	False	+	+	Manbal	1	0.0087596166322769	7620
Jund	Jund_direct_+/+	False	+	+	Alkbh6	1	0.0031197709258277	7655
Jund	Jund_direct_+/+	False	+	+	Irf2bp2	4	0.0149954438422579	7687
Jund	Jund_direct_+/+	False	+	+	Tex264	2	0.0155558250681996	7705
Jund	Jund_direct_+/+	False	+	+	Tiprl	4	0.0057557916715249	7712
Jund	Jund_direct_+/+	False	+	+	Fth1	1	0.0092237766496745	7718
Jund	Jund_direct_+/+	False	+	+	Timp2	2	0.0104494219995818	7788
Jund	Jund_direct_+/+	False	+	+	Keap1	2	0.0057528378240499	7810
Jund	Jund_direct_+/+	False	+	+	Mrpl18	1	0.0072324758669767	7811
Jund	Jund_direct_+/+	False	+	+	Ndufc2	1	0.0082885843622067	7822
Jund	Jund_direct_+/+	False	+	+	Mrps17	1	0.0041971379565514	7898
Jund	Jund_direct_+/+	False	+	+	Ndufb9	1	0.0031262900546262	7905
Jund	Jund_direct_+/+	False	+	+	Golga7b	2	0.0253898349300907	7908
Jund	Jund_direct_+/+	False	+	+	Gstm5	1	0.0073071026502856	7919
Jund	Jund_direct_+/+	False	+	+	Chst1	2	0.0334312701220571	7934
Jund	Jund_direct_+/+	False	+	+	Ddx24	1	0.0283268973650459	7944
Jund	Jund_direct_+/+	False	+	+	Stoml2	3	0.0038160409371724	7946
Jund	Jund_direct_+/+	False	+	+	Tbc1d10b	1	0.0202422068788523	7955
Jund	Jund_direct_+/+	False	+	+	Cd47	1	0.0510373887826828	7964
Jund	Jund_direct_+/+	False	+	+	Coa3	1	0.0034454235176359	7967
Jund	Jund_direct_+/+	False	+	+	Capns1	1	0.0024236926445781	7972
Jund	Jund_direct_+/+	False	+	+	Ppp2r2d	1	0.018190398429907	7973
Jund	Jund_direct_+/+	False	+	+	Timm13	1	0.001561273743257	8006
Jund	Jund_direct_+/+	False	+	+	Lingo1	6	0.058928421467851	8011
Jund	Jund_direct_+/+	False	+	+	Sult4a1	1	0.0364349828751012	8041
Jund	Jund_direct_+/+	False	+	+	Cyb561	1	0.0081871268139335	8046
Jund	Jund_direct_+/+	False	+	+	Ddb1	3	0.0120132389316756	8068
Jund	Jund_direct_+/+	False	+	+	Arfgap2	2	0.0137689559152155	8097
Jund	Jund_direct_+/+	False	+	+	Ankrd46	1	0.0277324296443142	8106
Jund	Jund_direct_+/+	False	+	+	Tk2	1	0.0061571237821811	8122
Jund	Jund_direct_+/+	False	+	+	Cdk5r2	1	0.0087222515994913	8124
Jund	Jund_direct_+/+	False	+	+	Thy1	1	0.0535070768340347	8134
Jund	Jund_direct_+/+	False	+	+	Map7d1	3	0.0210942254316506	8140
Jund	Jund_direct_+/+	False	+	+	Cx3cl1	1	0.0155031115935414	8185
Jund	Jund_direct_+/+	False	+	+	Rogdi	1	0.0163717574234935	8193
Jund	Jund_direct_+/+	False	+	+	Rpl17	2	0.006616344449171	8255
Jund	Jund_direct_+/+	False	+	+	Tmem151a	2	0.0245226291279629	8314
Jund	Jund_direct_+/+	False	+	+	Timm8b	1	0.0056532512566159	8340
Jund	Jund_direct_+/+	False	+	+	Cryab	1	0.0103871319431435	8342
Jund	Jund_direct_+/+	False	+	+	Rtl6	1	0.0084606061864025	8392
Jund	Jund_direct_+/+	False	+	+	Ptp4a2	3	0.007916324957713	8429
Jund	Jund_direct_+/+	False	+	+	Hexim1	2	0.0145498680283789	8459
Jund	Jund_direct_+/+	False	+	+	Psmc3	2	0.0044290509286631	8474
Jund	Jund_direct_+/+	False	+	+	Ccdc124	1	0.0045921358866675	8476
Jund	Jund_direct_+/+	False	+	+	Dph3	1	0.0132973026342834	8526
Jund	Jund_direct_+/+	False	+	+	Ndufaf3	1	0.0040485098189088	8532
Jund	Jund_direct_+/+	False	+	+	Bsg	1	0.0094447959950983	8548
Jund	Jund_direct_+/+	False	+	+	Dolk	1	0.0076734165083511	8552
Jund	Jund_direct_+/+	False	+	+	Rhoa	3	0.0183147613038528	8563
Jund	Jund_direct_+/+	False	+	+	Mcfd2	1	0.0120411968147701	8590
Jund	Jund_direct_+/+	False	+	+	Ruvbl1	1	0.0095982434207681	8656
Jund	Jund_direct_+/+	False	+	+	Cygb	2	0.0318412166996315	8674
Jund	Jund_direct_+/+	False	+	+	Tspyl1	1	0.0090377680394029	8751
Jund	Jund_direct_+/+	False	+	+	Gsk3a	2	0.0027798999218619	8789
Jund	Jund_direct_+/+	False	+	+	Kif1a	3	0.0334344963779645	8797
