TF	eRegulon_name	is_extended	TF2G_sign	R2G_sign	Gene	n_regions	max_importance_x_rho	best_triplet_rank
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Ap1s1	4	0.0155904512101149	652
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Slc4a1ap	1	0.0132174217772415	685
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Sdha	1	0.0077924703805693	712
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Tmem30a	1	0.0475910122935955	742
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Sem1	1	0.0285679255231466	748
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Rab18	1	0.0077708074864853	773
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Scp2	1	0.0312690896968308	789
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Ociad1	1	0.039345345131101	816
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Slc39a10	1	0.1273408943483717	901
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Exoc3	2	0.0168494820663467	920
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Fem1b	3	0.0337202001741875	942
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Acsl3	1	0.0369196004574079	988
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Zdhhc7	2	0.0050385147525554	1016
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Igfbp6	1	0.0733163692760426	1029
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Sez6l2	2	0.0258734793890274	1077
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Amacr	1	0.0322762184363604	1091
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Atp6v1a	2	0.0989471595072967	1107
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Ddx1	1	0.0131084686575571	1117
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Cbarp	3	0.0225780416641925	1124
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Gzf1	1	0.0338130711570157	1144
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Gabbr1	2	0.0476386097178619	1150
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Gm42517	1	0.0288491004833778	1165
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Lrp11	1	0.0819868484066248	1179
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Rnmt	1	0.0438113223310021	1183
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Gcc2	2	0.0646603165489453	1297
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Ets2	2	0.0218734190267223	1321
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Rbbp9	1	0.0069363125428107	1335
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Sel1l	2	0.0583448209376521	1353
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Shisa4	1	0.0438265572597318	1378
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Atp5k	1	0.0105306539124247	1387
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Nfe2l1	1	0.0127044422344922	1474
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Chgb	1	0.0568033978763374	1566
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Pafah1b1	1	0.0189383682228575	1583
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Dynll2	1	0.0535096123650063	1605
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Epm2aip1	2	0.017133994065515	1609
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Cplx1	1	0.0186497858362325	1697
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Rab6b	1	0.0700755409755825	1700
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Slc30a1	3	0.0269689305927674	1809
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Cdipt	2	0.0171536958091009	1843
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Atp1b1	1	0.0558203451156269	1864
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Ndufb3	1	0.0283265108766026	1880
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Atp2a2	1	0.0294350610278962	1934
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Wfs1	2	0.0454597172424907	1953
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Nanp	1	0.0176557114464819	1964
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Baalc	1	0.1079395591795342	1982
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Rab2a	1	0.0507047575386502	1993
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Pdxk	3	0.0231322655485906	2013
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Lrrc74b	2	0.0100558193395698	2017
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Tiprl	3	0.0049005842671676	2031
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Dusp28	1	0.0010730194715043	2037
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Tatdn2	1	0.00301330395978	2073
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Ensa	1	0.0539079905518852	2099
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	G6pc3	2	0.0017009018514063	2114
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Arel1	1	0.0592301609713705	2147
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Thap7	2	0.00390368804586	2176
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Arpp19	2	0.0957626791370946	2197
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Klhl9	1	0.0136466985586385	2235
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Lrrtm2	2	0.0395363444311279	2239
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Naa50	2	0.0557777948931179	2256
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Emc3	1	0.0057210417811226	2271
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	C2cd4c	1	0.0076396547059907	2305
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Epop	1	0.0296537968700299	2346
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Ppp1r8	1	0.0089149561585408	2380
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Brk1	1	0.0071568058672016	2383
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Saraf	2	0.0375340859773711	2410
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Hexa	2	0.0223212094149087	2420
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Ikzf5	1	0.0103563971318793	2434
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Dnm1	2	0.0698741937836426	2441
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Arl8b	2	0.0367433353206189	2447
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Tm2d3	1	0.0264971806774622	2449
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Sv2a	1	0.0100705494207562	2459
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Jph3	2	0.0481555032955378	2481
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Pgs1	2	0.0144149913100326	2519
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Ywhah	1	0.0294853600152434	2522
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Leprotl1	2	0.0102686634427393	2565
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Cln6	3	0.0052994569638002	2606
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Prrc2b	2	0.0149692890491376	2622
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	BC005624	1	0.0132394409415064	2629
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Serinc3	1	0.063680168841168	2634
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	B2m	1	0.0344226861876513	2641
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Srxn1	2	0.0298632850350372	2643
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Gucy1a1	1	0.0576265493201996	2651
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Lztr1	2	0.009410368864743	2669
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Kpnb1	1	0.0182612759322467	2675
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Icam5	2	0.053844826155085	2691
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Pdzd11	1	0.0123883219134827	2719
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Cpne5	1	0.0210866786463131	2733
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Smc3	1	0.0044406100591241	2783
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Ddx24	3	0.0324127173051517	2789
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Nptx1	2	0.0516425279315007	2869
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Zrsr1	1	0.0441725770130511	2873
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Pcmt1	2	0.0941245373406705	2880
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Gpat4	2	0.0076510690511409	2887
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Tmem59l	2	0.0195569211063666	2888
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Dnajb2	2	0.0041060842374288	2889
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Ube2g2	1	0.0145270112975174	2931
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Mapk8ip3	1	0.0343717646922507	3015
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Vdac1	2	0.0143623987912917	3017
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Tpm1	3	0.0573338275933096	3066
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Rtl6	1	0.007739079715229	3164
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Nme7	1	0.0380064804927985	3171
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Chchd4	1	0.0069136890178503	3213
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Matr3	1	0.0201685997858084	3247
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Map1a	2	0.0557804376611198	3249
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Zmat2	1	0.0352923479448971	3259
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Grb2	1	0.0420603172745531	3287
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Fam8a1	1	0.0254033084681064	3335
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Uqcc2	2	0.0065227659072594	3338
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Pomp	1	0.010465351402674	3362
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Zbtb7a	2	0.0346698049219159	3398
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Mrpl45	1	0.0051389018226518	3400
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Abcf2	1	0.0017034379306717	3452
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Trnp1	1	0.0085543822102744	3478
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Tmem222	1	0.0078074130030101	3497
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Pom121	1	0.0546238001771486	3501
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Tgoln1	1	0.0443335688742351	3536
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Ndufb4	1	0.0109632305996303	3537
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Ywhaz	1	0.0355798260029749	3545
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Rragd	1	0.0164744433862154	3546
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Plk2	1	0.0189582195645354	3551
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Kctd12	1	0.0083587227243685	3558
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Tmem151a	1	0.0011526191329296	3582
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Fis1	4	0.0024957003023456	3601
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Prnp	1	0.0497872383720676	3609
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Chst1	1	0.0424778645007347	3641
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Mkks	1	0.0173716290257236	3648
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Hk1	2	0.0142464506185865	3649
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Car11	1	0.009399609990992	3682
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Mesd	1	0.0108882017162664	3700
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Mal2	1	0.0566106431159597	3709
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	St6galnac4	2	0.0067972740387647	3769
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Eif4b	1	0.0045195791302536	3784
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Mrps31	1	0.0118545112944878	3785
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Pnkd	1	0.0105310280858079	3790
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Spryd3	1	0.0036081825094396	3793
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Immt	2	0.0116704144869723	3815
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Hagh	1	0.0129571607438085	3855
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Ppp1cb	1	0.0473321498301599	3879
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Napa	1	0.0064661787289059	3886
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Actr2	2	0.0276919851106961	3915
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Hpcal1	1	0.0507836336340927	3997
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Cox17	1	0.0043876960184692	4015
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Nap1l1	2	0.0451822416680609	4042
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Nudt3	1	0.0075279531537014	4046
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	St8sia3	1	0.0488196417044859	4051
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Zc3h15	2	0.0297929437689746	4068
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Hebp1	1	0.0183915814478046	4090
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Fam171b	1	0.0696463211095794	4100
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Aldoa	1	0.0293252507670285	4104
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Atxn7l3	2	0.0025182918764086	4183
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Ttc3	1	0.0374046411744423	4190
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	9530068E07Rik	2	0.0123391140128728	4204
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Tcof1	4	0.0051955330146866	4208
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Csnk2a1	3	0.0151713852195376	4244
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Fahd1	1	0.0045538303651813	4318
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Chtop	3	0.010219963727406	4333
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	1110008P14Rik	2	0.0241565809016885	4350
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Thra	1	0.0024497562928004	4351
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Gpr26	1	0.0416551779105072	4364
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Abhd12	2	0.0386241564493803	4377
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Cnih1	1	0.0266437585929753	4509
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Kifap3	1	0.0052774279903686	4524
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Dnajc16	3	0.0261997382689396	4583
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Ift22	4	0.0034880043167592	4598
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Spock2	1	0.0157699837141373	4629
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Pld3	1	0.0094027605361188	4646
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Ak1	2	0.0101571219645438	4667
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Tppp	1	0.0414050819766289	4672
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Enc1	1	0.0276476960522854	4687
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Copg1	1	0.0219957402910625	4695
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Pgam1	1	0.0021500813192965	4702
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Vwa1	1	0.0080245576585835	4703
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Bola3	2	0.0057177998799376	4717
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Por	1	0.0083960101395957	4728
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Ankrd46	1	0.020369005143303	4797
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Slc17a7	1	0.0371444120773773	4804
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Hmga1	1	0.002016220247741	4816
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Nfic	1	0.0088019158795176	4850
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Trappc10	2	0.0072500888307062	4871
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Trp53i11	1	0.013907091520044	4890
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Atp9a	1	0.0167253975496745	4904
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Cd2bp2	1	0.0016641334459759	4950
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Pfkm	1	0.0053916752994162	4952
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Vps26b	1	0.0122074502240483	4965
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Slc12a5	1	0.0466129837794167	4967
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Akirin2	1	0.0074912790142622	5018
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Tmed4	2	0.0045497277271745	5047
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Hp1bp3	2	0.0063624275195433	5053
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Tsr1	1	0.0022458254431283	5092
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Gatd3a	1	0.0039400964967305	5151
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Smap2	4	0.0666440216517186	5187
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Ddrgk1	1	0.0118013232688933	5193
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Elovl4	1	0.0322643691597825	5226
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Syngr1	2	0.0177203506629321	5310
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Sowaha	1	0.0214270907314109	5313
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Ipo5	2	0.0159306985368243	5319
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Mfsd5	1	0.0025181229792105	5350
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Gtf2h4	1	0.0040544214151653	5357
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Atp1a1	1	0.0385103992833927	5419
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Mfap1a	1	0.0041876396559418	5439
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Bmp3	1	0.0242207617686664	5464
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Fuca2	1	0.009568245115677	5498
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Insyn1	2	0.018028106971643	5505
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Gmfb	1	0.0190383240992031	5512
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Srp9	1	0.0133009188225077	5530
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Cisd3	1	0.0037449281835001	5548
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Acbd3	1	0.0026301984173266	5575
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Vxn	1	0.0546884144442293	5593
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Nectin1	2	0.0230819796079248	5609
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Tmub2	1	0.000766817525089	5735
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Cir1	1	0.0052151797467907	5785
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Zwint	1	0.0038099114643802	5903
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Clstn3	1	0.0281443535845862	5924
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Atp2b4	2	0.023807852343193	5944
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Gpd1l	1	0.006475922989028	5954
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Cnbp	1	0.0210823642806207	5956
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Rpp38	1	0.0102521922508348	5974
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Rac1	1	0.0125777608150159	5996
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Jak1	1	0.0550804716465658	5998
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Acot13	1	0.0100396667491101	6000
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Stxbp1	3	0.0252281667242032	6035
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Kif3a	1	0.0142640884772421	6037
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Fkbp1a	2	0.032049573736608	6095
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Cltc	1	0.0011621018694043	6158
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Rhbdd2	1	0.0071447605359499	6171
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Ei24	1	0.0066171473245175	6187
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Mal	2	0.010880345775111	6212
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Eef1a2	1	0.0066191102432123	6272
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Nptxr	1	0.010888022112344	6290
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Zfp334	2	0.0053027259292522	6335
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Grina	2	0.0081231382319712	6343
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Cacnb1	2	0.0275847609243939	6346
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Ndufa5	2	0.0116208998627781	6368
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Adgrb2	3	0.0712980721347022	6390
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Ppp2ca	1	0.0124980376774362	6442
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Kctd6	1	0.0217764259180028	6455
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Plppr2	2	0.0119743698149284	6485
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Katnal1	1	0.0030594499913067	6490
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Pea15a	1	0.0145129076383736	6534
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Sphk2	1	0.002017586635351	6548
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Nlgn3	1	0.0257633688107241	6597
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Gde1	1	0.0074784733320499	6651
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Supt6	1	0.0010979750475733	6674
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Pink1	2	0.0033802230862954	6730
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Ppp2r2c	3	0.0247468450816824	6733
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Pip5k1c	1	0.0216543660294364	6746
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Atp1a3	3	0.0038395752377962	6759
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Map7d1	4	0.010985920057883	6762
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Rasl10a	2	0.0260561722897551	6775
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Dek	1	0.0053466205562361	6801
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Ptcd2	1	0.0125056493303808	6826
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Hdgf	1	0.0048348496223248	6835
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Ssu72	1	0.007451180938219	6845
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	1110038F14Rik	1	0.0051579350256187	6857
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Slc35c2	4	0.004875799997285	6913
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Tmem167b	1	0.0027213453294101	6948
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Dmac2	2	0.0085862521584371	6962
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Rogdi	1	0.0250766874435088	7000
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Rangap1	1	0.0166324822983598	7029
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Cdk11b	1	0.0067734174429122	7215
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Tmx1	2	0.0061063544776092	7253
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Znrd1as	2	0.0022449760490626	7258
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Lrp1	1	0.0116140695095825	7280
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Jund	3	0.0166560014177945	7285
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Anp32a	1	0.0079561488525766	7297
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Rfc5	1	0.0040981406472446	7302
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Ube2n	1	0.0111079652459748	7303
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Ncald	1	0.0391828070819123	7323
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Nub1	1	0.0023629388052015	7425
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Ubald1	1	0.0110215905865239	7478
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Timm17a	1	0.0027823770222686	7510
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Nanos1	1	0.0126481636618018	7519
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Vps52	1	0.0123523533630099	7572
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Ankrd12	1	0.001593451527177	7574
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Pcsk1n	1	0.0253639709351888	7578
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Nrgn	1	0.0282674942088142	7602
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Hspa4l	2	0.0301202160242017	7670
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Ezh1	1	0.0033254991562087	7674
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Atp2b1	1	0.0613501407317806	7676
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Os9	1	0.0012646162610222	7730
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Slc35a4	1	0.0099748086646728	7756
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Gmpr	1	0.0082133018088362	7792
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Camsap1	1	0.0077487032669639	7798
Nfe2l1	Nfe2l1_direct_+/+	False	+	+	Ccdc137	1	0.0047580653618987	7831
